STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00051959,"CRESTED BUTTE, CO US",11/27/69,-1.1,-22.8,-7.8
USC00051959,"CRESTED BUTTE, CO US",11/28/69,0,-22.8,-7.2
USC00051959,"CRESTED BUTTE, CO US",11/29/69,0.6,-19.4,-6.7
USC00051959,"CRESTED BUTTE, CO US",11/30/69,1.1,-17.8,-5
USC00051959,"CRESTED BUTTE, CO US",12/1/69,3.3,-15,-3.3
USC00051959,"CRESTED BUTTE, CO US",12/2/69,5,-15.6,-2.2
USC00051959,"CRESTED BUTTE, CO US",12/3/69,3.3,-15,-0.6
USC00051959,"CRESTED BUTTE, CO US",12/4/69,1.7,-5.6,-1.7
USC00051959,"CRESTED BUTTE, CO US",12/5/69,-0.6,-6.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/6/69,-3.3,-22.8,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/7/69,-3.9,-18.9,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/8/69,-5,-24.4,-9.4
USC00051959,"CRESTED BUTTE, CO US",12/9/69,-5,-24.4,-8.3
USC00051959,"CRESTED BUTTE, CO US",12/10/69,-7.2,-11.1,-10
USC00051959,"CRESTED BUTTE, CO US",12/11/69,-1.1,-13.9,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/12/69,3.3,-15.6,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/13/69,3.3,-16.7,-6.1
USC00051959,"CRESTED BUTTE, CO US",12/14/69,3.3,-15,-4.4
USC00051959,"CRESTED BUTTE, CO US",12/15/69,1.1,-16.7,-6.1
USC00051959,"CRESTED BUTTE, CO US",12/16/69,1.7,-17.8,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/17/69,0.6,-17.8,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/18/69,2.8,-17.2,-6.1
USC00051959,"CRESTED BUTTE, CO US",12/19/69,1.1,-16.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/20/69,0.6,-6.7,-1.1
USC00051959,"CRESTED BUTTE, CO US",12/21/69,7.2,-3.9,2.8
USC00051959,"CRESTED BUTTE, CO US",12/22/69,4.4,-3.9,-3.3
USC00051959,"CRESTED BUTTE, CO US",12/23/69,-1.1,-17.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",12/24/69,0,-4.4,-1.1
USC00051959,"CRESTED BUTTE, CO US",12/25/69,-0.6,-19.4,-6.1
USC00051959,"CRESTED BUTTE, CO US",12/26/69,0.6,-7.2,-3.9
USC00051959,"CRESTED BUTTE, CO US",12/27/69,-3.3,-13.3,-12.8
USC00051959,"CRESTED BUTTE, CO US",12/28/69,-8.3,-18.3,-11.7
USC00051959,"CRESTED BUTTE, CO US",12/29/69,-10,-28.9,-18.3
USC00051959,"CRESTED BUTTE, CO US",12/30/69,-8.3,-24.4,-12.8
USC00051959,"CRESTED BUTTE, CO US",12/31/69,-10,-30,-13.3
USC00051959,"CRESTED BUTTE, CO US",1/1/70,-8.9,-30,-17.8
USC00051959,"CRESTED BUTTE, CO US",1/2/70,-14.4,-33.9,-21.1
USC00051959,"CRESTED BUTTE, CO US",1/3/70,-10.6,-26.7,-13.3
USC00051959,"CRESTED BUTTE, CO US",1/4/70,-6.7,-32.2,-11.7
USC00051959,"CRESTED BUTTE, CO US",1/5/70,-10.6,-27.8,-15
USC00051959,"CRESTED BUTTE, CO US",1/6/70,-13.9,-34.4,-21.1
USC00051959,"CRESTED BUTTE, CO US",1/7/70,-8.3,-27.8,-13.3
USC00051959,"CRESTED BUTTE, CO US",1/8/70,-12.2,-29.4,-14.4
USC00051959,"CRESTED BUTTE, CO US",1/9/70,-7.2,-18.9,-8.9
USC00051959,"CRESTED BUTTE, CO US",1/10/70,0,-11.7,-4.4
USC00051959,"CRESTED BUTTE, CO US",1/11/70,-1.7,-18.3,-3.9
USC00051959,"CRESTED BUTTE, CO US",1/12/70,-2.8,-17.2,-10
USC00051959,"CRESTED BUTTE, CO US",1/13/70,-5,-23.9,-11.7
USC00051959,"CRESTED BUTTE, CO US",1/14/70,-5.6,-23.3,-9.4
USC00051959,"CRESTED BUTTE, CO US",1/15/70,-2.2,-18.3,-3.9
USC00051959,"CRESTED BUTTE, CO US",1/16/70,-2.8,-21.7,-6.7
USC00051959,"CRESTED BUTTE, CO US",1/17/70,2.2,-8.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",1/18/70,0,-17.2,-2.8
USC00051959,"CRESTED BUTTE, CO US",1/19/70,1.1,-15.6,-1.7
USC00051959,"CRESTED BUTTE, CO US",1/20/70,2.2,-11.7,0
USC00051959,"CRESTED BUTTE, CO US",1/21/70,2.2,-6.7,1.1
USC00051959,"CRESTED BUTTE, CO US",1/22/70,3.9,-3.9,1.7
USC00051959,"CRESTED BUTTE, CO US",1/23/70,6.1,-0.6,3.9
USC00051959,"CRESTED BUTTE, CO US",1/24/70,4.4,-10,1.7
USC00051959,"CRESTED BUTTE, CO US",1/25/70,3.9,-3.9,-1.1
USC00051959,"CRESTED BUTTE, CO US",1/26/70,4.4,-12.8,2.2
USC00051959,"CRESTED BUTTE, CO US",1/27/70,4.4,-10.6,2.8
USC00051959,"CRESTED BUTTE, CO US",1/28/70,3.3,-13.3,-12.2
USC00051959,"CRESTED BUTTE, CO US",1/29/70,-7.2,-28.3,-13.9
USC00051959,"CRESTED BUTTE, CO US",1/30/70,-6.1,-27.8,-10.6
USC00051959,"CRESTED BUTTE, CO US",1/31/70,2.8,-20,-4.4
USC00051959,"CRESTED BUTTE, CO US",2/1/70,-3.9,-21.1,-10.6
USC00051959,"CRESTED BUTTE, CO US",2/2/70,-7.8,-24.4,-10.6
USC00051959,"CRESTED BUTTE, CO US",2/3/70,0,-15,-5
USC00051959,"CRESTED BUTTE, CO US",2/4/70,1.1,-6.7,-1.7
USC00051959,"CRESTED BUTTE, CO US",2/5/70,0,-21.7,-5.6
USC00051959,"CRESTED BUTTE, CO US",2/6/70,3.3,-11.7,1.1
USC00051959,"CRESTED BUTTE, CO US",2/7/70,2.2,-17.2,-5
USC00051959,"CRESTED BUTTE, CO US",2/8/70,0,-21.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",2/9/70,2.2,-19.4,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/10/70,1.7,-19.4,-4.4
USC00051959,"CRESTED BUTTE, CO US",2/11/70,3.3,-16.7,-2.2
USC00051959,"CRESTED BUTTE, CO US",2/12/70,1.1,-11.7,0
USC00051959,"CRESTED BUTTE, CO US",2/13/70,1.1,-6.7,-1.1
USC00051959,"CRESTED BUTTE, CO US",2/14/70,0.6,-11.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",2/15/70,0,-23.3,-5
USC00051959,"CRESTED BUTTE, CO US",2/16/70,1.1,-20,-4.4
USC00051959,"CRESTED BUTTE, CO US",2/17/70,7.8,-18.9,3.9
USC00051959,"CRESTED BUTTE, CO US",2/18/70,3.9,-19.4,-8.3
USC00051959,"CRESTED BUTTE, CO US",2/19/70,-2.2,-26.7,-7.2
USC00051959,"CRESTED BUTTE, CO US",2/20/70,1.1,-27.8,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/21/70,5.6,-13.3,0.6
USC00051959,"CRESTED BUTTE, CO US",2/22/70,5.6,-14.4,2.2
USC00051959,"CRESTED BUTTE, CO US",2/23/70,2.8,-8.9,-1.1
USC00051959,"CRESTED BUTTE, CO US",2/24/70,3.3,-15,-0.6
USC00051959,"CRESTED BUTTE, CO US",2/25/70,2.2,-13.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",2/26/70,1.7,-20.6,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/27/70,1.7,-20,-3.3
USC00051959,"CRESTED BUTTE, CO US",2/28/70,1.7,-16.7,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/1/70,2.2,-7.8,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/2/70,2.8,-3.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/3/70,2.8,-10,-2.8
USC00051959,"CRESTED BUTTE, CO US",3/4/70,0.6,-15,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/5/70,1.1,-11.1,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/6/70,3.9,-20,0
USC00051959,"CRESTED BUTTE, CO US",3/7/70,4.4,-17.8,1.7
USC00051959,"CRESTED BUTTE, CO US",3/8/70,6.7,-16.1,3.9
USC00051959,"CRESTED BUTTE, CO US",3/9/70,5,-5.6,0
USC00051959,"CRESTED BUTTE, CO US",3/10/70,1.1,-10.6,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/11/70,2.2,-9.4,-4.4
USC00051959,"CRESTED BUTTE, CO US",3/12/70,0.6,-23.9,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/13/70,1.7,-16.1,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/14/70,4.4,-12.8,2.2
USC00051959,"CRESTED BUTTE, CO US",3/15/70,2.8,-11.1,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/16/70,3.9,-16.7,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/17/70,0,-10.6,-7.2
USC00051959,"CRESTED BUTTE, CO US",3/18/70,-4.4,-17.2,-9.4
USC00051959,"CRESTED BUTTE, CO US",3/19/70,-1.1,-26.1,-7.2
USC00051959,"CRESTED BUTTE, CO US",3/20/70,-1.1,-22.8,-4.4
USC00051959,"CRESTED BUTTE, CO US",3/21/70,0,-24.4,-2.8
USC00051959,"CRESTED BUTTE, CO US",3/22/70,0,-21.7,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/23/70,3.9,-19.4,1.7
USC00051959,"CRESTED BUTTE, CO US",3/24/70,5.6,-9.4,3.3
USC00051959,"CRESTED BUTTE, CO US",3/25/70,3.9,-9.4,-6.1
USC00051959,"CRESTED BUTTE, CO US",3/26/70,-2.2,-21.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/27/70,-1.1,-15.6,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/28/70,1.1,-22.2,-1.7
USC00051959,"CRESTED BUTTE, CO US",3/29/70,1.1,-10.6,-2.8
USC00051959,"CRESTED BUTTE, CO US",3/30/70,-1.1,-8.3,-4.4
USC00051959,"CRESTED BUTTE, CO US",3/31/70,1.1,-11.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/1/70,-2.8,-14.4,-7.2
USC00051959,"CRESTED BUTTE, CO US",4/2/70,2.2,-16.1,-1.1
USC00051959,"CRESTED BUTTE, CO US",4/3/70,3.3,-9.4,-5.6
USC00051959,"CRESTED BUTTE, CO US",4/4/70,1.7,-22.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/5/70,4.4,-18.3,2.8
USC00051959,"CRESTED BUTTE, CO US",4/6/70,8.9,-13.3,5.6
USC00051959,"CRESTED BUTTE, CO US",4/7/70,7.8,-9.4,3.3
USC00051959,"CRESTED BUTTE, CO US",4/8/70,7.2,-11.7,4.4
USC00051959,"CRESTED BUTTE, CO US",4/9/70,10,-7.2,6.7
USC00051959,"CRESTED BUTTE, CO US",4/10/70,8.9,-8.9,6.7
USC00051959,"CRESTED BUTTE, CO US",4/11/70,7.2,-5,-1.7
USC00051959,"CRESTED BUTTE, CO US",4/12/70,-1.1,-9.4,-5
USC00051959,"CRESTED BUTTE, CO US",4/13/70,6.7,-18.3,3.3
USC00051959,"CRESTED BUTTE, CO US",4/14/70,6.7,-2.2,-1.7
USC00051959,"CRESTED BUTTE, CO US",4/15/70,1.7,-10,-0.6
USC00051959,"CRESTED BUTTE, CO US",4/16/70,8.3,-16.1,6.1
USC00051959,"CRESTED BUTTE, CO US",4/17/70,9.4,-3.9,5
USC00051959,"CRESTED BUTTE, CO US",4/18/70,5.6,-5,-1.7
USC00051959,"CRESTED BUTTE, CO US",4/19/70,1.1,-6.7,-1.1
USC00051959,"CRESTED BUTTE, CO US",4/20/70,0,-10,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/21/70,4.4,-12.2,0
USC00051959,"CRESTED BUTTE, CO US",4/22/70,1.7,-9.4,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/23/70,3.9,-14.4,-1.1
USC00051959,"CRESTED BUTTE, CO US",4/24/70,5.6,-17.2,2.8
USC00051959,"CRESTED BUTTE, CO US",4/25/70,9.4,-11.1,8.3
USC00051959,"CRESTED BUTTE, CO US",4/26/70,12.8,-7.8,11.1
USC00051959,"CRESTED BUTTE, CO US",4/27/70,12.2,-3.3,8.3
USC00051959,"CRESTED BUTTE, CO US",4/28/70,8.9,-7.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/29/70,0,-11.7,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/30/70,1.1,-12.2,-1.1
USC00051959,"CRESTED BUTTE, CO US",5/1/70,3.9,-12.2,-1.1
USC00051959,"CRESTED BUTTE, CO US",5/2/70,7.8,-13.3,5.6
USC00051959,"CRESTED BUTTE, CO US",5/3/70,13.9,-7.8,12.8
USC00051959,"CRESTED BUTTE, CO US",5/4/70,15.6,-6.7,13.9
USC00051959,"CRESTED BUTTE, CO US",5/5/70,15.6,-5.6,14.4
USC00051959,"CRESTED BUTTE, CO US",5/6/70,15.6,-3.3,10
USC00051959,"CRESTED BUTTE, CO US",5/7/70,12.8,-5,7.2
USC00051959,"CRESTED BUTTE, CO US",5/8/70,8.3,-3.9,6.7
USC00051959,"CRESTED BUTTE, CO US",5/9/70,8.3,-4.4,4.4
USC00051959,"CRESTED BUTTE, CO US",5/10/70,15.6,-1.1,13.9
USC00051959,"CRESTED BUTTE, CO US",5/11/70,17.2,0.6,16.1
USC00051959,"CRESTED BUTTE, CO US",5/12/70,16.7,1.1,12.8
USC00051959,"CRESTED BUTTE, CO US",5/13/70,14.4,-1.1,13.3
USC00051959,"CRESTED BUTTE, CO US",5/14/70,14.4,-1.7,6.1
USC00051959,"CRESTED BUTTE, CO US",5/15/70,13.9,-6.1,12.8
USC00051959,"CRESTED BUTTE, CO US",5/16/70,21.1,-3.3,18.9
USC00051959,"CRESTED BUTTE, CO US",5/17/70,21.7,-1.7,20.6
USC00051959,"CRESTED BUTTE, CO US",5/18/70,21.1,-1.1,19.4
USC00051959,"CRESTED BUTTE, CO US",5/19/70,20.6,1.1,17.2
USC00051959,"CRESTED BUTTE, CO US",5/20/70,20.6,0,17.2
USC00051959,"CRESTED BUTTE, CO US",5/21/70,21.1,-1.1,16.1
USC00051959,"CRESTED BUTTE, CO US",5/22/70,18.3,-1.7,15.6
USC00051959,"CRESTED BUTTE, CO US",5/23/70,20,-2.2,16.7
USC00051959,"CRESTED BUTTE, CO US",5/24/70,20.6,-1.1,14.4
USC00051959,"CRESTED BUTTE, CO US",5/25/70,21.1,-1.1,16.7
USC00051959,"CRESTED BUTTE, CO US",5/26/70,19.4,0,15
USC00051959,"CRESTED BUTTE, CO US",5/27/70,18.9,-0.6,14.4
USC00051959,"CRESTED BUTTE, CO US",5/28/70,17.2,0.6,8.9
USC00051959,"CRESTED BUTTE, CO US",5/29/70,16.1,-0.6,11.1
USC00051959,"CRESTED BUTTE, CO US",5/30/70,19.4,1.1,16.7
USC00051959,"CRESTED BUTTE, CO US",5/31/70,17.2,1.1,4.4
USC00051959,"CRESTED BUTTE, CO US",6/1/70,12.2,-3.9,11.1
USC00051959,"CRESTED BUTTE, CO US",6/2/70,17.8,-3.9,15.6
USC00051959,"CRESTED BUTTE, CO US",6/3/70,20,-1.7,16.7
USC00051959,"CRESTED BUTTE, CO US",6/4/70,19.4,-0.6,10
USC00051959,"CRESTED BUTTE, CO US",6/5/70,20.6,-1.7,12.8
USC00051959,"CRESTED BUTTE, CO US",6/6/70,18.9,-1.7,12.8
USC00051959,"CRESTED BUTTE, CO US",6/7/70,15.6,1.1,9.4
USC00051959,"CRESTED BUTTE, CO US",6/8/70,14.4,3.9,12.2
USC00051959,"CRESTED BUTTE, CO US",6/9/70,13.3,1.7,8.9
USC00051959,"CRESTED BUTTE, CO US",6/10/70,9.4,0.6,7.2
USC00051959,"CRESTED BUTTE, CO US",6/11/70,7.8,0.6,4.4
USC00051959,"CRESTED BUTTE, CO US",6/12/70,13.3,0.6,12.8
USC00051959,"CRESTED BUTTE, CO US",6/13/70,21.1,0,18.9
USC00051959,"CRESTED BUTTE, CO US",6/14/70,19.4,3.9,16.7
USC00051959,"CRESTED BUTTE, CO US",6/15/70,17.2,-0.6,16.1
USC00051959,"CRESTED BUTTE, CO US",6/16/70,20.6,-2.2,18.3
USC00051959,"CRESTED BUTTE, CO US",6/17/70,22.2,-0.6,20
USC00051959,"CRESTED BUTTE, CO US",6/18/70,23.3,0,21.1
USC00051959,"CRESTED BUTTE, CO US",6/19/70,22.8,1.1,22.2
USC00051959,"CRESTED BUTTE, CO US",6/20/70,26.7,2.2,23.9
USC00051959,"CRESTED BUTTE, CO US",6/21/70,24.4,5,21.7
USC00051959,"CRESTED BUTTE, CO US",6/22/70,22.8,3.9,20.6
USC00051959,"CRESTED BUTTE, CO US",6/23/70,24.4,3.9,23.3
USC00051959,"CRESTED BUTTE, CO US",6/24/70,26.7,3.3,24.4
USC00051959,"CRESTED BUTTE, CO US",6/25/70,26.1,4.4,25
USC00051959,"CRESTED BUTTE, CO US",6/26/70,30,3.9,27.2
USC00051959,"CRESTED BUTTE, CO US",6/27/70,28.3,5.6,23.9
USC00051959,"CRESTED BUTTE, CO US",6/28/70,26.7,7.8,23.3
USC00051959,"CRESTED BUTTE, CO US",6/29/70,25,6.1,17.8
USC00051959,"CRESTED BUTTE, CO US",6/30/70,21.7,6.7,20
USC00051959,"CRESTED BUTTE, CO US",7/1/70,24.4,0,21.7
USC00051959,"CRESTED BUTTE, CO US",7/2/70,27.2,2.2,25
USC00051959,"CRESTED BUTTE, CO US",7/3/70,29.4,3.9,13.3
USC00051959,"CRESTED BUTTE, CO US",7/4/70,25.6,2.8,19.4
USC00051959,"CRESTED BUTTE, CO US",7/5/70,23.9,3.9,20
USC00051959,"CRESTED BUTTE, CO US",7/6/70,23.9,5.6,18.3
USC00051959,"CRESTED BUTTE, CO US",7/7/70,22.8,8.3,21.1
USC00051959,"CRESTED BUTTE, CO US",7/8/70,25,7.2,12.8
USC00051959,"CRESTED BUTTE, CO US",7/9/70,21.7,8.9,17.8
USC00051959,"CRESTED BUTTE, CO US",7/10/70,22.8,6.1,22.2
USC00051959,"CRESTED BUTTE, CO US",7/11/70,22.8,4.4,18.3
USC00051959,"CRESTED BUTTE, CO US",7/12/70,22.8,4.4,18.3
USC00051959,"CRESTED BUTTE, CO US",7/13/70,25.6,2.2,23.3
USC00051959,"CRESTED BUTTE, CO US",7/14/70,27.8,3.3,23.9
USC00051959,"CRESTED BUTTE, CO US",7/15/70,27.8,4.4,26.1
USC00051959,"CRESTED BUTTE, CO US",7/16/70,28.3,3.9,23.9
USC00051959,"CRESTED BUTTE, CO US",7/17/70,26.7,5.6,23.9
USC00051959,"CRESTED BUTTE, CO US",7/18/70,26.7,5.6,11.7
USC00051959,"CRESTED BUTTE, CO US",7/19/70,27.2,3.3,20.6
USC00051959,"CRESTED BUTTE, CO US",7/20/70,25,5,22.2
USC00051959,"CRESTED BUTTE, CO US",7/21/70,24.4,4.4,21.1
USC00051959,"CRESTED BUTTE, CO US",7/22/70,21.1,8.3,18.3
USC00051959,"CRESTED BUTTE, CO US",7/23/70,21.7,8.9,20
USC00051959,"CRESTED BUTTE, CO US",7/24/70,23.9,4.4,21.1
USC00051959,"CRESTED BUTTE, CO US",7/25/70,22.8,6.1,13.3
USC00051959,"CRESTED BUTTE, CO US",7/26/70,23.9,4.4,22.2
USC00051959,"CRESTED BUTTE, CO US",7/27/70,23.9,2.8,11.7
USC00051959,"CRESTED BUTTE, CO US",7/28/70,23.9,2.8,21.7
USC00051959,"CRESTED BUTTE, CO US",7/29/70,24.4,5.6,23.9
USC00051959,"CRESTED BUTTE, CO US",7/30/70,25.6,2.8,23.9
USC00051959,"CRESTED BUTTE, CO US",7/31/70,26.7,4.4,25.6
USC00051959,"CRESTED BUTTE, CO US",8/1/70,28.3,3.9,26.7
USC00051959,"CRESTED BUTTE, CO US",8/2/70,27.8,5.6,16.7
USC00051959,"CRESTED BUTTE, CO US",8/3/70,27.8,10,23.9
USC00051959,"CRESTED BUTTE, CO US",8/4/70,25,10.6,20.6
USC00051959,"CRESTED BUTTE, CO US",8/5/70,27.8,6.1,24.4
USC00051959,"CRESTED BUTTE, CO US",8/6/70,25,8.3,15.6
USC00051959,"CRESTED BUTTE, CO US",8/7/70,25,6.7,22.2
USC00051959,"CRESTED BUTTE, CO US",8/8/70,25,6.7,22.8
USC00051959,"CRESTED BUTTE, CO US",8/9/70,27.2,4.4,25.6
USC00051959,"CRESTED BUTTE, CO US",8/10/70,26.1,2.8,25
USC00051959,"CRESTED BUTTE, CO US",8/11/70,26.7,1.1,26.1
USC00051959,"CRESTED BUTTE, CO US",8/12/70,27.2,2.2,23.3
USC00051959,"CRESTED BUTTE, CO US",8/13/70,27.8,2.8,26.1
USC00051959,"CRESTED BUTTE, CO US",8/14/70,25.6,3.9,21.1
USC00051959,"CRESTED BUTTE, CO US",8/15/70,23.3,6.7,10
USC00051959,"CRESTED BUTTE, CO US",8/16/70,23.9,1.1,21.1
USC00051959,"CRESTED BUTTE, CO US",8/17/70,21.1,3.3,15.6
USC00051959,"CRESTED BUTTE, CO US",8/18/70,25,2.8,21.7
USC00051959,"CRESTED BUTTE, CO US",8/19/70,22.8,6.1,11.1
USC00051959,"CRESTED BUTTE, CO US",8/20/70,17.2,7.8,15
USC00051959,"CRESTED BUTTE, CO US",8/21/70,18.3,8.9,17.8
USC00051959,"CRESTED BUTTE, CO US",8/22/70,21.1,3.9,12.8
USC00051959,"CRESTED BUTTE, CO US",8/23/70,21.7,1.7,16.1
USC00051959,"CRESTED BUTTE, CO US",8/24/70,23.3,1.7,20
USC00051959,"CRESTED BUTTE, CO US",8/25/70,25.6,2.8,20
USC00051959,"CRESTED BUTTE, CO US",8/26/70,25,4.4,21.7
USC00051959,"CRESTED BUTTE, CO US",8/27/70,23.9,3.9,18.3
USC00051959,"CRESTED BUTTE, CO US",8/28/70,23.9,2.2,22.8
USC00051959,"CRESTED BUTTE, CO US",8/29/70,25.6,4.4,23.9
USC00051959,"CRESTED BUTTE, CO US",8/30/70,26.1,8.9,12.2
USC00051959,"CRESTED BUTTE, CO US",8/31/70,25,3.3,20
USC00051959,"CRESTED BUTTE, CO US",9/1/70,20.6,3.9,12.8
USC00051959,"CRESTED BUTTE, CO US",9/2/70,21.1,0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",9/3/70,20.6,1.7,19.4
USC00051959,"CRESTED BUTTE, CO US",9/4/70,19.4,-0.6,7.8
USC00051959,"CRESTED BUTTE, CO US",9/5/70,12.8,3.3,11.1
USC00051959,"CRESTED BUTTE, CO US",9/6/70,10.6,1.7,8.9
USC00051959,"CRESTED BUTTE, CO US",9/7/70,17.8,-0.6,17.2
USC00051959,"CRESTED BUTTE, CO US",9/8/70,21.1,-0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",9/9/70,20,1.1,18.9
USC00051959,"CRESTED BUTTE, CO US",9/10/70,20.6,-1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",9/11/70,21.1,-0.6,18.9
USC00051959,"CRESTED BUTTE, CO US",9/12/70,19.4,3.3,8.9
USC00051959,"CRESTED BUTTE, CO US",9/13/70,15.6,3.3,13.9
USC00051959,"CRESTED BUTTE, CO US",9/14/70,14.4,5.6,11.1
USC00051959,"CRESTED BUTTE, CO US",9/15/70,17.8,-3.3,15.6
USC00051959,"CRESTED BUTTE, CO US",9/16/70,16.1,-2.8,15
USC00051959,"CRESTED BUTTE, CO US",9/17/70,19.4,-4.4,17.8
USC00051959,"CRESTED BUTTE, CO US",9/18/70,22.2,-1.7,18.3
USC00051959,"CRESTED BUTTE, CO US",9/19/70,19.4,2.8,17.2
USC00051959,"CRESTED BUTTE, CO US",9/20/70,17.8,0.6,15.6
USC00051959,"CRESTED BUTTE, CO US",9/21/70,15.6,-2.8,10
USC00051959,"CRESTED BUTTE, CO US",9/22/70,10.6,0,6.7
USC00051959,"CRESTED BUTTE, CO US",9/23/70,13.9,-5.6,12.2
USC00051959,"CRESTED BUTTE, CO US",9/24/70,12.8,-3.9,10.6
USC00051959,"CRESTED BUTTE, CO US",9/25/70,10.6,-3.9,3.3
USC00051959,"CRESTED BUTTE, CO US",9/26/70,15.6,-8.9,12.8
USC00051959,"CRESTED BUTTE, CO US",9/27/70,20,-6.1,16.1
USC00051959,"CRESTED BUTTE, CO US",9/28/70,20,-4.4,15.6
USC00051959,"CRESTED BUTTE, CO US",9/29/70,21.1,-3.9,16.7
USC00051959,"CRESTED BUTTE, CO US",9/30/70,18.9,0.6,14.4
USC00051959,"CRESTED BUTTE, CO US",10/1/70,21.1,-3.9,19.4
USC00051959,"CRESTED BUTTE, CO US",10/2/70,22.2,-3.9,18.3
USC00051959,"CRESTED BUTTE, CO US",10/3/70,21.1,-3.3,17.8
USC00051959,"CRESTED BUTTE, CO US",10/4/70,17.8,-1.7,7.2
USC00051959,"CRESTED BUTTE, CO US",10/5/70,15,0.6,7.2
USC00051959,"CRESTED BUTTE, CO US",10/6/70,13.3,1.1,12.2
USC00051959,"CRESTED BUTTE, CO US",10/7/70,12.8,-2.8,-1.7
USC00051959,"CRESTED BUTTE, CO US",10/8/70,2.2,-8.9,0
USC00051959,"CRESTED BUTTE, CO US",10/9/70,1.7,-10.6,-1.1
USC00051959,"CRESTED BUTTE, CO US",10/10/70,3.9,-1.7,0
USC00051959,"CRESTED BUTTE, CO US",10/11/70,4.4,-12.2,2.2
USC00051959,"CRESTED BUTTE, CO US",10/12/70,11.1,-11.1,7.8
USC00051959,"CRESTED BUTTE, CO US",10/13/70,12.2,-6.7,8.9
USC00051959,"CRESTED BUTTE, CO US",10/14/70,10,-5.6,6.7
USC00051959,"CRESTED BUTTE, CO US",10/15/70,7.8,-7.8,3.3
USC00051959,"CRESTED BUTTE, CO US",10/16/70,10,-5.6,5
USC00051959,"CRESTED BUTTE, CO US",10/17/70,8.9,-3.3,6.1
USC00051959,"CRESTED BUTTE, CO US",10/18/70,11.7,-8.9,7.8
USC00051959,"CRESTED BUTTE, CO US",10/19/70,8.3,-6.7,6.1
USC00051959,"CRESTED BUTTE, CO US",10/20/70,10,-7.2,6.7
USC00051959,"CRESTED BUTTE, CO US",10/21/70,7.2,-0.6,3.3
USC00051959,"CRESTED BUTTE, CO US",10/22/70,3.3,-3.3,0.6
USC00051959,"CRESTED BUTTE, CO US",10/23/70,4.4,-2.8,3.3
USC00051959,"CRESTED BUTTE, CO US",10/24/70,3.9,-7.8,0.6
USC00051959,"CRESTED BUTTE, CO US",10/25/70,1.1,-10.6,-2.8
USC00051959,"CRESTED BUTTE, CO US",10/26/70,-1.7,-15.6,-4.4
USC00051959,"CRESTED BUTTE, CO US",10/27/70,-2.8,-16.7,-6.1
USC00051959,"CRESTED BUTTE, CO US",10/28/70,0,-19.4,-2.2
USC00051959,"CRESTED BUTTE, CO US",10/29/70,3.3,-13.9,1.1
USC00051959,"CRESTED BUTTE, CO US",10/30/70,7.2,-10.6,3.9
USC00051959,"CRESTED BUTTE, CO US",10/31/70,7.8,-9.4,4.4
USC00051959,"CRESTED BUTTE, CO US",11/1/70,4.4,-5,-0.6
USC00051959,"CRESTED BUTTE, CO US",11/2/70,0.6,-8.3,-2.8
USC00051959,"CRESTED BUTTE, CO US",11/3/70,1.7,-13.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",11/4/70,7.2,-15.6,0
USC00051959,"CRESTED BUTTE, CO US",11/5/70,5,-9.4,3.3
